assignment_id,submission_id,reviewer_id,assigned_date,review_completed_date,status
A001639,S00703,R012,07/11/2023,2023-12-07,Completed
A001640,S00704,R001,09/07/2023,2023-07-14,Done
A001641,S00704,R012,2023-07-06,2023-07-22,Done
A001642,S00705,R012,2023-02-04,2023-02-20,Completed
A001643,S00705,R029,2023-02-11,25/02/2023,complete
A001644,S00706,R029,2023-12-07,2023-12-25,Completed
A001645,S00706,R022,2023-12-10,2023-12-17,Done
A001646,S00707,R001,2024-02-03,09/03/2024,Done
A001647,S00707,R032,04/02/2024,2024-03-05,Completed
A001648,S00708,R022,2023-10-14,25/10/2023,complete
A001649,S00708,R009,2023-10-10,2023-11-01,complete
A001650,S00709,R032,2023-06-20,2023-07-13,Done
A001651,S00709,R042,2023-06-15,2023-06-20,complete
A001652,S00710,R012,2023-04-04,2023-04-13,Completed
A001653,S00710,R029,2023-04-04,2023-04-17,Done
A001654,S00710,R022,2023-04-05,2023-04-16,Done
A001655,S00711,R022,2024-07-19,11/08/2024,complete
A001656,S00711,R042,2024-07-13,04/09/2024,Done
A001657,S00712,R032,02/04/2024,2024-04-15,complete
A001658,S00712,R034,2024-04-06,,Pending
A001659,S00713,R009,2023-05-23,2023-06-20,Completed
A001660,S00713,R001,2023-05-30,2023-06-04,Completed
A001661,S00713,R042,28/05/2023,2023-06-17,Done
A001662,S00714,R012,2024-01-13,2024-01-23,complete
A001663,S00714,R022,2024-01-05,2024-02-01,Completed
A001664,S00714,R009,2024-01-08,2024-01-20,Done
A001665,S00715,R029,2023-09-20,2023-10-15,Done
A001666,S00715,R034,2023-09-13,2023-10-23,Done
A001667,S00715,R012,16/09/2023,2023-11-04,complete
A001668,S00716,R029,2024-02-20,2024-04-02,complete
A001669,S00716,R022,2024-02-14,22/02/2024,complete
A001670,S00717,R009,28/08/2023,2023-09-18,Done
A001671,S00717,R029,2023-09-01,2023-09-29,complete
A001672,S00717,R032,2023-08-26,2023-09-12,complete
A001673,S00718,R029,2023-12-22,2023-12-27,Done
A001674,S00718,R012,2023-12-21,2024-01-10,Completed
A001675,S00718,R001,2023-12-20,2024-01-16,complete
A001676,S00719,R009,2023-08-01,2023-09-15,Completed
A001677,S00719,R029,2023-07-30,11/08/2023,Done
A001678,S00720,R022,07/01/2024,2024-01-24,complete
A001679,S00720,R034,2024-01-07,01/02/2024,complete
A001680,S00721,R009,2023-01-27,2023-02-13,Done
A001681,S00721,R001,2023-01-28,05/03/2023,complete
A001682,S00721,R012,2023-01-30,2023-02-16,complete
A001683,S00722,R029,2024-08-02,2024-09-02,Done
A001684,S00722,R001,2024-08-07,,In Progress
A001685,S00723,R001,2023-11-05,2023-11-12,Done
A001686,S00723,R032,2023-11-07,2023-12-13,Done
A001687,S00724,R042,2024-01-03,2024-01-28,complete
A001688,S00724,R022,2024-01-03,2024-02-09,complete
A001689,S00725,R032,15/05/2023,2023-06-06,complete
A001690,S00725,R022,2023-05-15,2023-05-28,complete
A001691,S00726,R042,2023-11-08,2023-11-29,Completed
A001692,S00726,R001,2023-11-07,2023-12-12,Done
A001693,S00727,R042,2023-05-05,2023-06-04,Done
A001694,S00727,R029,28/04/2023,2023-06-11,Completed
A001695,S00727,R012,2023-05-02,2023-05-14,Done
A001696,S00728,R001,2023-12-23,2024-01-27,complete
A001697,S00728,R022,2023-12-27,2024-01-18,complete
A001698,S00729,R029,2023-09-14,2023-09-24,Done
A001699,S00729,R009,2023-09-15,2023-10-10,Completed
A001700,S00729,R012,2023-09-07,20/09/2023,complete
A001701,S00730,R029,2024-07-09,2024-07-17,complete
A001702,S00730,R022,2024-07-10,2024-08-11,complete
A001703,S00731,R042,2023-10-28,2023-11-08,Done
A001704,S00731,R012,2023-10-23,2023-11-28,complete
A001705,S00731,R022,2023-10-23,2023-12-02,complete
A001706,S00732,R029,2024-07-30,2024-08-31,complete
A001707,S00732,R009,2024-08-04,2024-08-23,Completed
A001708,S00732,R001,2024-08-06,2024-08-21,complete
A001709,S00733,R042,2023-05-05,2023-05-19,Done
A001710,S00733,R012,2023-05-04,2023-06-14,complete
A001711,S00734,R032,2023-03-13,2023-05-09,Completed
A001712,S00734,R034,2023-03-17,2023-04-06,complete
A001713,S00735,R009,23/03/2024,2024-04-01,Done
A001714,S00735,R034,2024-03-28,2024-04-14,Completed
A001715,S00736,R022,2024-03-03,2024-04-09,complete
A001716,S00736,R029,2024-02-25,2024-03-27,Completed
A001717,S00736,R012,2024-03-01,2024-04-16,complete
A001718,S00737,R029,2023-07-03,17/07/2023,Done
A001719,S00737,R022,02/07/2023,2023-08-03,Completed
A001720,S00737,R042,2023-07-05,2023-08-04,Completed
A001721,S00738,R042,2023-12-19,25/12/2023,Done
A001722,S00738,R012,18/12/2023,2024-01-02,Done
A001723,S00738,R034,26/12/2023,2024-01-02,complete
A001724,S00739,R032,2024-08-23,03/09/2024,Completed
A001725,S00739,R034,2024-08-16,2024-08-25,Completed
A001726,S00740,R009,2023-09-11,2023-10-26,complete
A001727,S00740,R029,2023-09-18,2023-11-08,Done
A001728,S00741,R009,06/02/2023,2023-02-12,Completed
A001729,S00741,R032,2023-02-07,2023-02-14,complete
A001730,S00741,R001,08/02/2023,2023-02-26,complete
A001731,S00742,R009,2024-04-08,2024-04-16,Done
A001732,S00742,R032,2024-04-16,,Pending
A001733,S00743,R012,2023-10-26,2023-11-13,complete
A001734,S00743,R029,2023-10-24,31/10/2023,complete
A001735,S00743,R042,2023-10-30,2023-11-22,complete
A001736,S00744,R001,2024-04-30,2024-06-13,complete
A001737,S00744,R009,2024-05-08,2024-06-05,Completed
A001738,S00744,R042,30/04/2024,2024-05-17,Completed
A001739,S00745,R001,2023-06-04,2023-06-10,Done
A001740,S00745,R032,2023-05-29,2023-06-04,complete
A001741,S00745,R009,2023-06-01,2023-06-11,complete
A001742,S00746,R042,2023-04-30,2023-05-31,Done
A001743,S00746,R029,2023-04-26,2023-05-11,Completed
A001744,S00747,R042,2023-03-06,2023-04-18,Completed
A001745,S00747,R012,2023-03-12,2023-03-29,Completed
A001746,S00747,R001,2023-03-07,2023-04-06,complete
A001747,S00748,R032,2023-08-04,2023-09-10,Completed
A001748,S00748,R034,2023-08-06,2023-09-06,Completed
A001749,S00748,R009,2023-08-06,2023-08-20,Done
A001750,S00749,R029,2023-01-17,2023-02-26,Completed
A001751,S00749,R012,2023-01-17,2023-01-22,Completed
A001752,S00749,R001,2023-01-18,2023-02-28,Completed
A001753,S00750,R032,2023-07-19,2023-08-02,Done
A001754,S00750,R001,2023-07-19,2023-08-26,Done
A001755,S00751,R009,2023-06-19,2023-07-03,Done
A001756,S00751,R042,25/06/2023,,In Progress
A001757,S00752,R032,2024-02-17,05/03/2024,Completed
A001758,S00752,R029,14/02/2024,,pending
A001759,S00753,R034,2023-04-23,2023-05-23,Done
A001760,S00753,R042,15/04/2023,2023-04-25,complete
A001761,S00754,R022,2024-07-29,2024-09-01,Done
A001762,S00754,R029,2024-08-01,2024-08-30,complete
A001763,S00755,R001,06/07/2023,2023-08-23,Done
A001764,S00755,R034,2023-07-12,23/08/2023,Done
A001765,S00755,R022,2023-07-11,2023-08-25,complete
A001766,S00756,R009,2024-04-12,2024-05-03,complete
A001767,S00756,R042,2024-04-15,2024-05-18,complete
A001768,S00757,R001,2024-02-01,2024-02-07,Done
A001769,S00757,R022,2024-02-03,2024-03-03,Completed
A001770,S00757,R032,2024-02-07,2024-03-16,Done
A001771,S00758,R009,2024-04-16,2024-05-17,Done
A001772,S00758,R032,15/04/2024,2024-05-23,Done
A001773,S00759,R029,2023-01-19,2023-02-18,complete
A001774,S00759,R001,2023-01-21,2023-02-16,Completed
A001775,S00760,R009,2023-04-15,2023-04-28,Completed
A001776,S00760,R029,2023-04-18,2023-06-22,complete
A001777,S00761,R032,2024-06-13,2024-06-21,Completed
A001778,S00761,R009,2024-06-18,2024-07-01,Completed
A001779,S00762,R042,2024-03-13,2024-04-24,complete
A001780,S00762,R029,2024-03-14,2024-04-16,complete
A001781,S00763,R032,2023-07-17,2023-08-02,Completed
A001782,S00763,R012,2023-07-21,2023-08-25,Done
A001783,S00764,R001,18/04/2023,,Pending
A001784,S00764,R009,2023-04-24,12/05/2023,Completed
A001785,S00765,R009,2023-10-09,2023-11-05,Completed
A001786,S00765,R042,2023-10-15,2023-10-27,Completed
A001787,S00765,R032,2023-10-10,2023-10-24,Completed
A001788,S00766,R012,2024-04-29,2024-05-07,complete
A001789,S00766,R034,2024-04-24,2024-05-07,Done
A001790,S00766,R009,2024-04-21,2024-05-28,Completed
A001791,S00767,R032,2024-01-21,2024-02-13,complete
A001792,S00767,R012,2024-01-16,2024-01-28,Completed
A001793,S00768,R032,2023-07-15,2023-08-06,Done
A001794,S00768,R009,2023-07-18,2023-07-29,complete
A001795,S00768,R029,2023-07-17,2023-08-05,Completed
A001796,S00769,R022,2024-09-08,2024-09-26,complete
A001797,S00769,R029,01/09/2024,2024-10-01,Done
A001798,S00770,R034,09/01/2024,31/01/2024,complete
A001799,S00770,R029,2024-01-12,2024-02-18,complete
A001800,S00770,R022,2024-01-13,2024-02-19,Completed
A001801,S00771,R022,2023-08-23,2023-09-15,Done
A001802,S00771,R034,2023-08-25,2023-09-21,Done
A001803,S00771,R032,2023-08-25,2023-09-30,complete
A001804,S00772,R042,2023-08-25,2023-10-13,Done
A001805,S00772,R009,2023-08-28,2023-10-11,Done
A001806,S00773,R029,2023-05-22,2023-06-13,Done
A001807,S00773,R022,2023-05-27,2023-06-12,complete
A001808,S00773,R042,2023-05-21,2023-06-12,Completed
A001809,S00774,R022,2023-02-07,2023-03-05,Completed
A001810,S00774,R001,13/02/2023,2023-03-18,complete
A001811,S00775,R029,2024-02-04,2024-03-19,complete
A001812,S00775,R034,2024-02-05,2024-04-04,Completed
A001813,S00775,R001,2024-02-04,2024-03-24,Completed
A001814,S00776,R034,2023-04-18,,In Progress
A001815,S00776,R022,2023-04-23,,In Progress
A001816,S00777,R032,2024-05-03,2024-05-28,complete
A001817,S00777,R012,2024-04-25,2024-05-20,Done
A001818,S00778,R032,2023-08-19,2023-09-26,Done
A001819,S00778,R012,2023-08-24,2023-09-05,Completed
A001820,S00779,R012,30/09/2024,2024-11-24,Completed
A001821,S00779,R009,2024-09-28,2024-11-01,Done
A001822,S00780,R042,2023-10-28,2023-12-18,Done
A001823,S00780,R029,2023-10-31,11/12/2023,Completed
A001824,S00780,R022,2023-11-03,2023-12-19,complete
A001825,S00781,R022,2023-05-01,2023-06-01,Completed
A001826,S00781,R009,02/05/2023,2023-05-22,Completed
A001827,S00781,R001,2023-05-02,2023-06-12,Done
A001828,S00782,R022,2023-04-12,23/05/2023,complete
A001829,S00782,R034,2023-04-16,2023-05-18,complete
A001830,S00783,R009,2024-04-10,2024-06-01,complete
A001831,S00783,R022,2024-04-14,17/05/2024,Done
A001832,S00784,R034,2024-09-26,2024-10-07,Done
A001833,S00784,R012,2024-09-21,2024-10-04,Done
A001834,S00785,R029,2023-03-27,2023-04-06,Done
A001835,S00785,R034,2023-03-25,2023-04-15,Completed
A001836,S00785,R009,2023-03-24,09/04/2023,Completed
A001837,S00786,R032,2024-07-30,2024-08-07,complete
A001838,S00786,R001,2024-07-24,07/08/2024,complete
A001839,S00787,R009,2023-07-14,2023-07-25,Completed
A001840,S00787,R022,2023-07-09,2023-07-20,Done
A001841,S00788,R012,2023-02-16,2023-03-30,Done
A001842,S00788,R022,2023-02-17,2023-03-07,complete
A001843,S00788,R001,2023-02-11,2023-03-12,complete
A001844,S00789,R042,14/01/2024,2024-02-05,Completed
A001845,S00789,R012,2024-01-15,2024-02-02,complete
A001846,S00790,R001,2024-01-20,26/01/2024,complete
A001847,S00790,R022,2024-01-17,,pending
A001848,S00791,R012,2024-09-13,2024-09-20,Completed
A001849,S00791,R022,2024-09-11,05/10/2024,Completed
A001850,S00792,R009,2024-08-18,2024-09-01,Completed
A001851,S00792,R034,19/08/2024,2024-09-01,Completed
A001852,S00792,R032,2024-08-19,2024-08-30,Done
A001853,S00793,R034,2024-05-21,2024-06-20,Done
A001854,S00793,R029,2024-05-28,2024-06-12,Done
A001855,S00794,R034,2023-11-26,2024-01-26,Done
A001856,S00794,R001,2023-11-27,2024-01-10,complete
A001857,S00795,R034,2023-04-24,2023-06-04,complete
A001858,S00795,R009,2023-04-21,2023-05-26,complete
A001859,S00796,R034,2024-04-11,2024-05-07,Completed
A001860,S00796,R029,2024-04-10,2024-05-19,complete
A001861,S00796,R009,2024-04-04,2024-04-23,complete
A001862,S00797,R042,2024-05-06,2024-05-12,Completed
A001863,S00797,R001,2024-05-06,2024-06-02,Completed
A001864,S00797,R032,2024-05-09,2024-06-22,Completed
A001865,S00798,R032,2023-12-20,2024-01-11,complete
A001866,S00798,R042,2023-12-15,2024-01-22,complete
A001867,S00798,R012,2023-12-22,2024-01-17,Done
A001868,S00799,R009,2024-07-13,2024-07-23,complete
A001869,S00799,R032,2024-07-16,2024-08-08,Completed
A001870,S00800,R012,2023-04-25,2023-05-13,Done
A001871,S00800,R042,2023-04-24,2023-05-19,complete
A001872,S00801,R034,2024-09-29,2024-10-06,Done
A001873,S00801,R032,2024-09-28,2024-10-10,complete
A001874,S00802,R022,2024-07-30,2024-08-25,Completed
A001875,S00802,R042,2024-07-31,2024-08-14,Done
A001876,S00803,R022,10/08/2023,2023-10-01,complete
A001877,S00803,R029,2023-08-15,2023-09-04,Done
A001878,S00804,R029,2024-03-05,2024-04-11,Completed
A001879,S00804,R032,29/02/2024,15/04/2024,Completed
A001880,S00805,R006,2023-02-12,04/03/2023,complete
A001881,S00805,R045,2023-02-13,2023-02-20,Completed
A001882,S00805,R005,2023-02-11,2023-03-03,complete
A001883,S00806,R050,2024-02-22,2024-03-09,complete
A001884,S00806,R006,2024-02-26,03/04/2024,complete
A001885,S00807,R044,2023-02-22,25/03/2023,Done
A001886,S00807,R039,2023-02-21,16/03/2023,Done
A001887,S00808,R045,2023-01-26,23/02/2023,complete
A001888,S00808,R039,2023-01-25,2023-02-20,complete
A001889,S00809,R005,08/02/2024,2024-02-24,Done
A001890,S00809,R039,2024-02-09,04/03/2024,complete
A001891,S00810,R010,06/04/2024,2024-05-02,Completed
A001892,S00810,R044,2024-04-12,2024-05-09,complete
A001893,S00811,R050,2024-07-07,2024-08-10,Done
A001894,S00811,R045,2024-07-13,2024-07-30,complete
A001895,S00812,R023,2024-08-12,2024-09-24,Done
A001896,S00812,R045,2024-08-13,15/09/2024,Completed
A001897,S00812,R039,2024-08-17,2024-09-09,Completed
A001898,S00813,R011,2023-11-08,2023-11-21,Completed
A001899,S00813,R039,2023-11-02,17/11/2023,complete
A001900,S00814,R050,2024-03-22,2024-04-17,complete
A001901,S00814,R043,2024-03-26,2024-04-27,Completed
A001902,S00815,R045,2024-05-11,2024-07-06,Done
A001903,S00815,R044,2024-05-12,2024-06-19,complete
A001904,S00816,R050,2024-03-05,2024-04-12,Completed
A001905,S00816,R006,2024-03-08,2024-04-07,Completed
A001906,S00817,R006,2023-08-25,2023-09-25,complete
A001907,S00817,R005,18/08/2023,2023-09-08,Completed
A001908,S00817,R010,2023-08-19,2023-10-18,complete
A001909,S00818,R011,2023-01-27,24/02/2023,complete
A001910,S00818,R043,2023-02-01,2023-02-11,complete
A001911,S00819,R050,2024-09-05,2024-10-02,Completed
A001912,S00819,R043,2024-09-06,2024-10-06,complete
A001913,S00819,R010,2024-09-07,2024-10-05,Completed
A001914,S00820,R006,2023-01-24,09/02/2023,complete
A001915,S00820,R044,2023-01-24,17/02/2023,Done
A001916,S00820,R005,2023-01-27,,In Progress
A001917,S00821,R050,09/01/2023,,In Progress
A001918,S00821,R010,2023-01-05,25/01/2023,Completed
A001919,S00822,R039,2024-06-03,2024-06-22,Completed
A001920,S00822,R005,2024-06-06,28/06/2024,Done
A001921,S00823,R023,2024-02-20,2024-03-03,Done
A001922,S00823,R043,2024-02-19,2024-03-31,complete
A001923,S00823,R045,2024-02-14,2024-03-20,complete
A001924,S00824,R023,2024-06-28,2024-07-03,complete
A001925,S00824,R043,2024-06-22,2024-07-18,Done
A001926,S00825,R045,2023-09-30,2023-10-28,complete
A001927,S00825,R010,2023-09-29,2023-10-09,complete
A001928,S00826,R006,2024-06-10,2024-07-02,Done
A001929,S00826,R005,2024-06-07,2024-07-20,complete
A001930,S00826,R044,2024-06-06,2024-07-24,complete
A001931,S00827,R045,2024-04-21,2024-05-10,Done
A001932,S00827,R010,2024-04-24,2024-05-28,Done
A001933,S00828,R005,28/05/2024,2024-07-15,complete
A001934,S00828,R045,2024-05-20,2024-07-09,complete
A001935,S00829,R005,2023-07-02,2023-08-12,Completed
A001936,S00829,R010,2023-07-03,2023-07-11,complete
A001937,S00829,R050,2023-07-04,2023-08-18,Completed
A001938,S00830,R011,2024-01-22,2024-03-10,Done
A001939,S00830,R050,2024-01-24,2024-02-14,Completed
A001940,S00830,R045,2024-01-16,2024-02-01,Done
A001941,S00831,R043,2024-02-14,2024-02-19,Done
A001942,S00831,R005,2024-02-15,2024-03-09,Done
A001943,S00831,R023,2024-02-18,2024-04-09,Done
A001944,S00832,R005,2024-01-27,2024-02-10,Completed
A001945,S00832,R043,2024-01-29,2024-03-05,Completed
A001946,S00833,R050,27/04/2024,2024-05-14,complete
A001947,S00833,R023,2024-05-01,13/06/2024,Done
A001948,S00833,R045,2024-05-03,2024-06-28,Done
A001949,S00834,R044,2024-05-04,2024-05-31,complete
A001950,S00834,R043,2024-05-12,2024-06-18,Completed
A001951,S00835,R023,2023-07-03,2023-07-22,Done
A001952,S00835,R044,2023-07-01,2023-08-02,Completed
A001953,S00835,R050,2023-06-29,2023-07-19,complete
A001954,S00836,R010,2024-02-16,30/03/2024,Completed
A001955,S00836,R043,2024-02-17,2024-02-25,Done
A001956,S00836,R006,2024-02-14,12/04/2024,Done
A001957,S00837,R043,2023-11-09,01/12/2023,complete
A001958,S00837,R010,2023-11-09,2023-11-20,Completed
A001959,S00838,R023,2024-03-23,2024-03-28,Completed
A001960,S00838,R006,2024-03-27,2024-05-09,complete
A001961,S00839,R045,2023-01-30,2023-02-24,Completed
A001962,S00839,R023,2023-02-02,,Pending
A001963,S00839,R043,01/02/2023,2023-02-25,Completed
A001964,S00840,R039,2023-04-30,,pending
A001965,S00840,R043,2023-04-30,,In Progress
A001966,S00841,R005,2023-02-21,2023-04-20,Completed
A001967,S00841,R011,2023-02-25,2023-03-04,Completed
A001968,S00842,R023,2023-04-10,2023-06-15,Done
A001969,S00842,R045,10/04/2023,2023-04-17,Done
A001970,S00842,R006,2023-04-12,2023-04-25,complete
A001971,S00843,R044,2023-09-22,2023-11-14,complete
A001972,S00843,R006,2023-09-24,2023-10-02,Done
A001973,S00843,R039,2023-09-24,2023-10-02,complete
A001974,S00844,R045,2024-04-02,2024-04-28,complete
A001975,S00844,R043,2024-04-02,2024-05-14,complete
A001976,S00844,R011,2024-04-04,03/05/2024,Completed
A001977,S00845,R005,01/05/2024,2024-05-08,complete
A001978,S00845,R010,2024-05-02,2024-05-18,Completed
A001979,S00846,R044,2023-08-29,05/11/2023,Done
A001980,S00846,R006,2023-08-26,2023-10-31,Done
A001981,S00847,R005,06/10/2023,2023-10-28,complete
A001982,S00847,R010,2023-10-05,2023-11-21,Completed
A001983,S00848,R010,2023-08-12,2023-08-17,Completed
A001984,S00848,R023,2023-08-15,2023-09-19,Completed
A001985,S00848,R011,14/08/2023,2023-08-21,Completed
A001986,S00849,R006,2023-07-24,2023-08-12,Completed
A001987,S00849,R010,2023-07-26,2023-08-08,Completed
A001988,S00849,R011,2023-07-21,2023-08-16,Done
A001989,S00850,R006,2023-02-23,2023-03-06,Done
A001990,S00850,R023,2023-02-23,2023-03-12,Done
A001991,S00850,R043,2023-02-27,2023-03-11,complete
A001992,S00851,R045,2023-09-18,2023-10-17,complete
A001993,S00851,R043,17/09/2023,,pending
A001994,S00852,R043,2024-03-06,02/04/2024,complete
A001995,S00852,R010,2024-03-08,30/03/2024,complete
A001996,S00853,R045,2024-02-22,2024-03-29,complete
A001997,S00853,R006,2024-02-24,03/03/2024,Done
A001998,S00854,R044,2023-07-09,2023-08-18,Completed
A001999,S00854,R023,2023-07-15,2023-07-30,complete
A002000,S00855,R050,2024-08-24,2024-09-06,complete
A002001,S00855,R006,22/08/2024,2024-09-10,complete
A002002,S00856,R039,2023-11-23,07/12/2023,Completed
A002003,S00856,R010,2023-11-19,2023-12-02,complete
A002004,S00856,R005,2023-11-18,17/12/2023,Done
A002005,S00857,R039,2024-01-23,25/02/2024,complete
A002006,S00857,R006,2024-01-23,2024-03-13,Completed
A002007,S00857,R045,28/01/2024,12/02/2024,Done
A002008,S00858,R023,2023-11-22,2023-12-16,Completed
A002009,S00858,R039,2023-11-18,2023-12-18,Done
A002010,S00859,R044,2024-08-05,2024-08-17,Done
A002011,S00859,R006,2024-08-05,2024-08-31,Done
A002012,S00860,R043,2023-04-24,2023-06-20,Done
A002013,S00860,R005,2023-04-30,2023-06-19,complete
A002014,S00861,R045,2024-09-16,2024-09-23,complete
A002015,S00861,R039,14/09/2024,2024-10-25,Completed
A002016,S00861,R043,2024-09-14,2024-10-18,complete
A002017,S00862,R045,2023-05-27,2023-06-16,Completed
A002018,S00862,R043,30/05/2023,,In Progress
A002019,S00863,R044,2023-07-30,2023-08-20,Completed
A002020,S00863,R050,2023-07-30,2023-08-14,Completed
A002021,S00863,R010,27/07/2023,2023-08-14,Completed
A002022,S00864,R045,2023-03-17,2023-05-06,complete
A002023,S00864,R050,2023-03-13,2023-03-22,Done
A002024,S00864,R023,2023-03-20,2023-04-29,complete
A002025,S00865,R006,2024-04-04,09/05/2024,Done
A002026,S00865,R011,2024-03-30,2024-04-25,Completed
A002027,S00865,R005,2024-03-28,2024-04-20,Completed
A002028,S00866,R006,01/02/2024,2024-02-12,Done
A002029,S00866,R045,2024-01-29,2024-02-13,complete
